nsim,ave_community_size,community_size_range,num_communities,rate_within,rate_between,beta,num_introductions,direct_VE,incperiod_shape,incperiod_rate,infperiod_shape,infperiod_rate,trial_startday,trial_length,num_clusters_enrolled_per_day,num_ind_enrolled_per_day,enrollment_period,cluster_coverage,oneday_intros,PowerLaw,R0,power_iRCT,power_stratified_iRCT,power_cRCT_gaussianfrailty_coxme,power_cRCT_gaussianfrailty_coxph,power_cRCT_gammafrailty_coxph,power_cRCT_gee,power_cRCT_gaussianfrailty_rslopes,power_cRCT_permtest,VE_iRCT,VE_stratified_iRCT,VE_cRCT_gaussianfrailty_coxme,VE_cRCT_gaussianfrailty_coxph,VE_cRCT_gammafrailty_coxph,VE_cRCT_gee,VE_cRCT_gaussianfrailty_rslopes,event_cont_iRCT,event_cont_stratified_iRCT,event_cont_cRCT,event_vacc_iRCT,event_vacc_stratified_iRCT,event_vacc_cRCT,samplesize_iRCT,samplesize_stratified_iRCT,samplesize_cRCT,ICC,deff,prop_zeros
1000,100,0,80,0.15,0,0.02258464,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,1.5,0.024,0.022,0.157,0.011,0.052,0.056,0,0,-0.002460566,-0.00874525,0.020211842,0.000899307,-0.01048103,-0.028215507,-0.026803843,89,90,87.5,89,89.5,88,3998,3997,3997,0.562489933,28.52436261,0.8375
500,100,0,80,0.15,0,0.02258464,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,1.5,0.94,0.922,0.422,0.16,0.376,0.45,0,0,0.564471043,0.58337059,0.631228216,0.599513467,0.856773655,0.785296697,0.784091565,62,64,91,34,32,18.5,3998,3998,3997,0.50507571,25.73172501,0.8625
1000,100,0,80,0.15,0,0.02258464,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,0.032,0.015,0.123,0.026,0.023,0.041,0,0,0.003023601,-0.005581501,0.019374432,0.006856677,0.009073928,-0.004281211,-0.003510614,145,156,153,145,156,148,3989,3980,3980,0.581113358,29.27353358,0.775
500,100,0,80,0.15,0,0.02258464,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,0.888,0.884,0.242,0.106,0.14,0.218,0,0,0.390798981,0.382916235,0.426891842,0.443839901,0.636063158,0.529805989,0.528397595,116,124,149,83,90,71,3990,3982,3982,0.522261341,26.48272825,0.8
500,100,0,80,0.15,0,0.02258464,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,0.962,0.96,0.314,0.16,0.254,0.368,0,0,0.483287132,0.466782013,0.574421758,0.562120447,0.755838753,0.673486292,0.671678514,112.5,115.5,146.5,70,76,51,3990,3983,3982,0.515167521,26.06985326,0.8125
500,100,0,80,0.15,0,0.02258464,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,0.992,0.99,0.382,0.216,0.39,0.5,0,0,0.573594261,0.578834094,0.638495162,0.612521539,0.836914126,0.747848139,0.74515505,105,107.5,149,54,56,37.5,3990,3982,3982,0.509751842,25.84122909,0.8125
500,100,0,80,0.15,0,0.02258464,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,1,0.992,0.538,0.336,0.622,0.73,0,0,0.682047681,0.671716199,0.726051395,0.721370129,0.904137232,0.85267434,0.851727601,94,101,152,38,42,22,3991,3982,3982,0.533427468,26.94033193,0.825
500,100,0,80,0.15,0,0.02258464,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,1,1,0.672,0.494,0.81,0.892,0,0,0.778255061,0.773521964,0.806558165,0.801539604,0.946825305,0.916442974,0.914950159,89.5,92,156,26,27,13,3991,3982,3984,0.55847535,28.18405624,0.8375
500,100,0,80,0.15,0,0.02258464,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,1,1,0.72,0.622,0.94,0.97,0,0,0.881163191,0.877416116,0.871040337,0.870736256,0.97442127,0.958270535,0.957734613,81,81,146,13,13.5,6,3991,3984,3983,0.564193501,28.53445313,0.85
500,100,0,80,0.15,0,0.02258464,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,1,1,0.742,0.82,0.982,0.99,0,0,0.99099715,0.987770724,0.965264964,0.961389976,0.9958609,0.992527963,0.992467767,73,76,149,1,1,1,3991,3983,3984,0.589632622,29.66815998,0.875
1000,100,0,80,0.15,0,0.02258464,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,1.5,0.028,0.019,0.128,0.024,0.006,0.026,0,0,-0.002818435,-0.003347905,0.03309433,0.020030998,0.026451374,0.038786723,0.038777356,188,200,200,186,199,199,3979.5,3938,3939,0.601446905,29.96615565,0.75
500,100,0,80,0.15,0,0.02258464,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,1.5,0.998,1,0.334,0.246,0.398,0.59,0,0,0.571719952,0.571677677,0.633286169,0.621459375,0.817836646,0.75026822,0.748831175,138,146,193.5,75,78,51,3981,3940,3941,0.532387595,26.64922721,0.7875
1000,100,0,80,0.15,0,0.02258464,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,1.5,0.023,0.021,0.096,0.023,0.004,0.019,0,0,-0.000862846,0.00096596,0.033487255,0.047350892,0.023816199,0.01920236,0.020017258,204,215,213,203,214,210,3968,3862,3862,0.61444898,30.00699604,0.75
500,100,0,80,0.15,0,0.02258464,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,1.5,1,1,0.304,0.21,0.392,0.63,0,0,0.570514975,0.565844117,0.632848104,0.59734701,0.804119686,0.737257906,0.736374032,156,165,217,84,92,59,3971,3855.5,3864.5,0.547302206,26.87509124,0.7875
1000,100,0,80,0.15,0,0.02258464,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,0.024,0.03,0.09,0.029,0.009,0.033,0,0,-0.003456165,-0.002613973,0.025796751,0.022118779,0.015195784,0.023449379,0.02401338,280,286,286,278,287,284,3978,3957,3958,0.557484534,27.96883197,0.6
500,100,0,80,0.15,0,0.02258464,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1.5,1,1,0.37,0.46,0.712,0.798,0,0,0.570936686,0.576647825,0.703054,0.701207833,0.829660965,0.758869307,0.756263328,202,204.5,284.5,108,108,72,3980,3960,3959.5,0.498576527,25.16778154,0.675
1000,100,0,80,0.15,0,0.03122619,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.034,0.032,0.195,0.019,0.033,0.046,0,0,-0.000729674,0.003643109,-0.000826977,-0.027573201,-0.036019022,-0.00771296,-0.009044568,119,123,118,120,123,119,3992,3980,3976,0.755983232,37.76685702,0.875
500,100,0,80,0.15,0,0.03122619,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.958,0.978,0.38,0.072,0.212,0.278,0,0,0.566088526,0.559454145,0.555414412,0.550005353,0.832992058,0.682160708,0.680568124,89,92,109,55,57,36,3993,3977,3981,0.669241248,33.50868747,0.9
1000,100,0,80,0.15,0,0.03122619,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,2,0.017,0.022,0.184,0.022,0.032,0.033,0,0,-0.004458629,-0.008945635,0.048250891,0.073998694,0.025406538,0.053491455,0.055971042,146,151,150,146,151,148,3995,3993,3993,0.734265774,36.89700272,0.825
500,100,0,80,0.15,0,0.03122619,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,2,0.99,0.992,0.42,0.152,0.294,0.364,0,0,0.567509917,0.573707009,0.618695467,0.605174574,0.838692022,0.708302786,0.706667913,112.5,114,146,67,69,42,3995,3994,3995,0.653967572,33.0010498,0.8625
1000,100,0,80,0.15,0,0.03122619,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.023,0.027,0.134,0.024,0.006,0.022,0,0,-3.35E-05,0.000242667,-0.013831135,0.009577244,-0.022377853,0.005655658,0.004164088,231,230,227,231.5,231,233,3981,3947,3947,0.749263743,37.15169424,0.7625
500,100,0,80,0.15,0,0.03122619,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.97,0.962,0.276,0.096,0.092,0.14,0,0,0.363547777,0.365668084,0.417246715,0.422300155,0.610476449,0.4422687,0.435527226,200,201,233.5,160,160,134.5,3983,3950,3947,0.68325274,34.01059116,0.7875
500,100,0,80,0.15,0,0.03122619,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.998,1,0.312,0.11,0.146,0.208,0,0,0.465585579,0.459844267,0.478108562,0.511714339,0.699387125,0.5219732,0.519658129,189.5,187,214,135,135,106,3983,3949,3952,0.665728183,33.22283457,0.8
500,100,0,80,0.15,0,0.03122619,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,1,1,0.39,0.22,0.33,0.432,0,0,0.561720423,0.560531877,0.633084592,0.627317494,0.820882351,0.681782996,0.680079676,176,183,234,109,115,78,3983,3952.5,3950,0.662679276,32.9095651,0.8
500,100,0,80,0.15,0,0.03122619,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.998,1,0.506,0.282,0.548,0.68,0,0,0.664380811,0.663862479,0.714654798,0.715243039,0.898003947,0.793013418,0.791532632,171.5,169,231,86,84,50,3982,3953,3948.5,0.670384025,33.47269754,0.8125
500,100,0,80,0.15,0,0.03122619,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,1,1,0.586,0.404,0.782,0.876,0,0,0.773068459,0.766912993,0.782114833,0.76632259,0.93953465,0.870165741,0.869087379,159,163,232.5,57,61,32,3983,3949,3948,0.685908688,34.1238501,0.8125
500,100,0,80,0.15,0,0.03122619,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,1,1,0.646,0.566,0.91,0.956,0,0,0.881043065,0.878831556,0.860838891,0.855083503,0.97345724,0.940757951,0.940095341,149.5,146,225.5,28.5,29,14,3983,3949,3946,0.713950589,35.36767654,0.8375
500,100,0,80,0.15,0,0.03122619,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.998,1,0.714,0.824,0.964,0.996,0,0,0.993080576,0.990972769,0.967462797,0.963139208,0.996469176,0.991407394,0.991269752,136,140,228,2,2,2,3984,3951.5,3951,0.755612741,37.50582675,0.8625
1000,100,0,80,0.15,0,0.03122619,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2,0.03,0.022,0.119,0.03,0.003,0.028,0,0,0.004936986,-0.000807317,-0.001512602,-0.029243453,-0.022681735,0.00331046,0.002845864,293,288,285,291,290,286,3965,3843,3845,0.772494594,37.37682685,0.7375
500,100,0,80,0.15,0,0.03122619,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2,1,1,0.318,0.186,0.274,0.408,0,0,0.562476168,0.55716218,0.604206391,0.600384034,0.787223055,0.633555509,0.633218996,225,233,277.5,143,148,106,3970,3846.5,3850,0.678108152,32.94268688,0.775
1000,100,0,80,0.15,0,0.03122619,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2,0.028,0.024,0.119,0.023,0.003,0.019,0,0,0.000607842,-0.002522036,0.032807917,0.064288973,0.043411815,0.031779155,0.031247391,297,291,292,297,288,288.5,3950,3685,3684,0.798792049,36.86581984,0.7375
500,100,0,80,0.15,0,0.03122619,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2,1,1,0.264,0.176,0.264,0.43,0,0,0.557395986,0.557765994,0.572202929,0.57180281,0.775810688,0.625615652,0.626222768,233,241,281,151,157,113.5,3952,3694,3691.5,0.697631587,32.44509147,0.767325949
1000,100,0,80,0.15,0,0.03122619,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,0.025,0.026,0.102,0.025,0.001,0.021,0,0,-0.001122721,0.003097499,0.012651292,0.014030367,0.014391653,0.016639318,0.014107775,432,429,426,430,429,428,3961,3885,3892,0.727521593,35.54291092,0.575
500,100,0,80,0.15,0,0.03122619,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2,1,1,0.384,0.398,0.658,0.714,0,0,0.563158704,0.560432162,0.689222168,0.715778916,0.814283014,0.690181274,0.685137588,336,341.5,436,205.5,216,150,3965,3893.5,3896,0.646944416,31.84961116,0.6375
1000,100,0,80,0.15,0,0.04053377,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.027,0.025,0.178,0.014,0.028,0.029,0,0,-0.003376006,-0.001765607,-0.035627812,-0.033613803,-0.072770837,-0.006111425,-0.007331785,143,148.5,142,145,148,147,3989,3957,3958,0.844218854,41.86004388,0.8625
500,100,0,80,0.15,0,0.04053377,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.984,0.994,0.422,0.076,0.182,0.218,0,0,0.558102117,0.557694125,0.577714737,0.595719869,0.833210068,0.622187087,0.620358711,118,119,146,83,81,55,3988,3957,3957,0.759356969,37.82031131,0.8875
1000,100,0,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,2.5,0.03,0.034,0.171,0.019,0.03,0.023,0,0,0.001933632,0.002338321,-0.090328485,-0.107250298,-0.157241681,-0.10262019,-0.100700921,192,190.5,184,192,192,195.5,3991,3987,3988,0.817792364,40.84593692,0.8125
500,100,0,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,2.5,1,0.998,0.446,0.126,0.246,0.258,0,0,0.555254733,0.556302475,0.569927593,0.598505747,0.830651653,0.61190952,0.610450655,149,152,184,102,104.5,72.5,3992,3989,3988,0.732704583,36.76633644,0.85
1000,100,0,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.021,0.025,0.144,0.029,0.011,0.027,0,0,-0.00292942,-0.000286204,-0.058379694,-0.070620075,-0.051290388,-0.036082584,-0.035609389,284,285,275,285,285,285,3976,3910,3908,0.839317345,41.09981393,0.7625
500,100,0,80,0.15,0,0.04053377,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.988,0.998,0.33,0.074,0.082,0.104,0,0,0.359666585,0.357252248,0.392097551,0.426891948,0.611355156,0.368122525,0.36448275,252,255,278,212,219,180,3976,3914,3913,0.78525638,38.60952966,0.7875
500,100,0,80,0.15,0,0.04053377,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.384,0.1,0.136,0.18,0,0,0.454173643,0.449668081,0.462241191,0.481057494,0.730164838,0.435208252,0.427593643,243.5,245,271.5,191,197,154,3977,3909,3911,0.767056105,37.81725586,0.7875
500,100,0,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,0.998,0.494,0.174,0.278,0.31,0,0,0.55774349,0.555802244,0.580039558,0.623353648,0.814507759,0.596928967,0.593820671,236.5,232,279,162,164,119,3977,3908.5,3913,0.754132613,36.99572662,0.8
500,100,0,80,0.15,0,0.04053377,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.526,0.262,0.452,0.504,0,0,0.658828722,0.65671096,0.675481643,0.690433525,0.877731872,0.718073886,0.716687134,223,229,276.5,127,136,87,3978,3913,3914,0.744286194,36.56610004,0.8
500,100,0,80,0.15,0,0.04053377,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.618,0.368,0.712,0.784,0,0,0.764396103,0.765937051,0.766075793,0.77716201,0.937964294,0.819778211,0.817353224,208.5,210.5,276,90.5,94,54,3978,3913,3911,0.751124678,36.87197714,0.8125
500,100,0,80,0.15,0,0.04053377,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.698,0.578,0.876,0.968,0,0,0.878537313,0.876485352,0.865975151,0.865609377,0.975496975,0.921399946,0.919843563,199,203,287,48,49,24,3977,3919,3912,0.787843785,38.62540089,0.825
500,100,0,80,0.15,0,0.04053377,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.994,1,0.732,0.838,0.878,1,0,0,0.993984409,0.992585757,0.968843926,0.966750803,0.996799146,0.990397811,0.990210583,186,185,288.5,2,3,3,3978,3923,3912.5,0.839122925,41.28701612,0.8625
1000,100,0,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2.5,0.028,0.024,0.111,0.027,0.01,0.025,0,0,0.002421963,0.001898552,0.002158398,0.012344165,-0.003545628,0.014817955,0.013778909,344,338,339.5,343,336,337,3957,3770.5,3767.5,0.867208986,40.96197771,0.725
500,100,0,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2.5,1,1,0.434,0.194,0.262,0.352,0,0,0.552856497,0.553299622,0.603726232,0.630452306,0.785105639,0.577060405,0.575244189,281,282.5,339.5,199.5,204.5,152,3961,3775,3768,0.774969887,36.73518159,0.7625
1000,100,0,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2.5,0.029,0.03,0.124,0.031,0.004,0.028,0,0,0.001408682,-8.82E-05,0.0154419,-0.013275426,0.000873866,-0.006421773,-0.005407529,337,320,321.5,340,319,321,3938,3562,3562,0.895443262,40.12360177,0.743589744
500,100,0,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2.5,1,1,0.344,0.14,0.2,0.266,0,0,0.549515059,0.545310526,0.532252102,0.557532481,0.734244931,0.527743965,0.528366694,282.5,273.5,317,210.5,203,157.5,3942,3564.5,3568,0.795758782,35.88065152,0.772151899
1000,100,0,80,0.15,0,0.04053377,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.015,0.032,0.091,0.029,0.006,0.028,0,0,-0.002124812,0.000484066,-0.00022944,0.019008491,0.029805572,0.007746798,0.005830392,525,514,511,520,517,510.5,3951,3817.5,3820,0.834578992,39.97334389,0.575
500,100,0,80,0.15,0,0.04053377,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.55,0.36,0.526,0.528,0,0,0.555339099,0.551678665,0.641362828,0.713060387,0.791348074,0.59230002,0.585215241,437,428.5,519.5,306,305.5,229,3953,3832,3818,0.74196858,35.62915497,0.625
1000,100,0,80,0.15,0,0.05058932,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.03,0.024,0.219,0.017,0.044,0.024,0,0,-0.005763679,0.001291844,0.003480717,-0.041978007,-0.046698867,-0.026462033,-0.025074157,163,163,159,166,164,163.5,3986,3948,3947,0.89277634,44.10878509,0.873417722
500,100,0,80,0.15,0,0.05058932,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.994,0.998,0.394,0.048,0.16,0.144,0,0,0.543930692,0.53866296,0.487372032,0.534791344,0.81452666,0.502213821,0.499180656,136.5,139,157,106,108,82,3987,3947,3949,0.816480285,40.35294452,0.8875
1000,100,0,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,3,0.023,0.025,0.2,0.025,0.054,0.022,0,0,-0.00535286,-0.003883809,0.013629474,0.018796028,0.037519837,-0.00652917,-0.006633565,215,217,215,217,217,211.5,3989,3979,3981,0.85814428,42.69759382,0.8125
500,100,0,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,3,1,0.998,0.46,0.144,0.258,0.186,0,0,0.549578727,0.541654111,0.531330261,0.590066894,0.8255213,0.543352743,0.539240584,178,181,216.5,135,133.5,101,3990,3977,3980,0.793987118,39.5819901,0.85
1000,100,0,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.027,0.031,0.17,0.034,0.041,0.024,0,0,0.005593342,0.002547025,0.013720471,0.017122539,0.017305801,0.027515303,0.025013695,311,319,303,307,319,300.5,3973,3881,3882,0.885612942,43.21116945,0.759493671
500,100,0,80,0.15,0,0.05058932,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.99,0.99,0.312,0.096,0.088,0.102,0,0,0.346523825,0.342666788,0.342033227,0.408966218,0.595562544,0.323558341,0.317343074,283,279.5,311,253,251.5,211.5,3974,3887.5,3887,0.846551912,41.34914099,0.775
500,100,0,80,0.15,0,0.05058932,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.406,0.08,0.156,0.11,0,0,0.439870215,0.441926288,0.438397138,0.511336422,0.701524112,0.3911494,0.386203089,273,264.5,299.5,227.5,223,194,3973,3881,3885,0.827909445,40.47684257,0.784810127
500,100,0,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.494,0.146,0.262,0.212,0,0,0.545748276,0.542613224,0.555055497,0.61871025,0.798170108,0.521480527,0.519801382,268.5,262.5,311,202,201.5,155,3974,3891,3888.5,0.812631192,39.71027837,0.7875
500,100,0,80,0.15,0,0.05058932,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.562,0.238,0.398,0.414,0,0,0.646743868,0.651660783,0.663988017,0.700905697,0.868876888,0.651403051,0.645397361,247,255,318,162,169,116.5,3975,3891,3885.5,0.797064533,38.88761809,0.797468354
500,100,0,80,0.15,0,0.05058932,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.688,0.354,0.594,0.672,0,0,0.758061986,0.757775187,0.755888293,0.779492208,0.937519772,0.770881898,0.768882028,245.5,241,320,121,124,77,3975,3887,3884,0.796234242,38.96667739,0.810126582
500,100,0,80,0.15,0,0.05058932,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.79,0.44,0.782,0.91,0,0,0.874525301,0.873041193,0.827399679,0.824014239,0.972188209,0.881149984,0.879018273,232.5,232,310,67,69,38,3974,3890,3888,0.810440985,39.77102332,0.8125
500,100,0,80,0.15,0,0.05058932,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.986,0.996,0.726,0.846,0.802,0.996,0,0,0.99536396,0.992881279,0.978610297,0.975550121,0.998303763,0.991419571,0.991292346,215,223,319,2,4,3,3977.5,3888,3887.5,0.886811139,43.29876223,0.8625
1000,100,0,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,3,0.027,0.018,0.129,0.023,0.015,0.02,0,0,0.002588977,-0.00150095,0.012636378,-0.033153651,0.022942196,0.016352468,0.01621277,371,359,360,373,358,352,3950,3705,3722,0.916115455,43.22153339,0.730769231
500,100,0,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,3,1,1,0.468,0.152,0.26,0.196,0,0,0.540845732,0.537433575,0.527036371,0.592057595,0.774606931,0.472289974,0.469203038,311.5,307,350,242.5,241.5,191,3952.5,3713,3720.5,0.837252471,39.63490359,0.766233766
1000,100,0,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,3,0.029,0.033,0.121,0.029,0.012,0.024,0,0,0.002441308,0.001980807,-0.026009478,-0.071687584,-0.076271278,-0.003846059,-0.002185358,358,331,322.5,354.5,332,328,3933,3461,3465,0.93666994,42.12199264,0.743589744
500,100,0,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,3,1,1,0.412,0.132,0.212,0.18,0,0,0.538542394,0.534124444,0.499760152,0.564520265,0.764601377,0.445197254,0.445199364,314,289,325,242.5,230,195,3935.5,3475,3469.5,0.864017936,38.89446802,0.766233766
1000,100,0,80,0.15,0,0.05058932,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.03,0.022,0.111,0.023,0.023,0.022,0,0,-0.001940853,-0.003555087,0.024019193,0.027233855,-0.000708723,0.0057792,0.005827489,581,561,561.5,579,562,559,3942,3761.5,3767,0.889926996,42.26169019,0.575
500,100,0,80,0.15,0,0.05058932,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.64,0.272,0.486,0.386,0,0,0.54531392,0.540897398,0.649819496,0.703948426,0.794813717,0.519736805,0.511142486,485,477.5,557.5,368,367.5,285,3944.5,3762.5,3768.5,0.811705757,38.55010817,0.625
1000,100,40,80,0.15,0,0.008490129,0.0125,0,3.11,0.32,1.13,0.226,150,70,80,4000,1,0.5,0,0,0.6,0.004,0.002,0.001,0.001,0.002,0.021,0,0,-0.017700489,-0.004855421,0.032007704,0.019414141,0.015695162,0.014779529,0.014732411,2,2,2,2,2,2,4000,4000,3999,0.017805303,1.869363413,0.9625
500,100,40,80,0.15,0,0.008490129,0.0125,0.6,3.11,0.32,1.13,0.226,150,70,80,4000,1,0.5,0,0,0.6,0.03,0.012,0.002,0.002,0.006,0.036,0,0,0.649320636,0.660396301,0.625692615,0.633223793,0.767444514,0.757894335,0.757897119,2,2,2,1,1,1,4000,3998,4000.5,0.01155733,1.571218966,0.975
1000,100,40,80,0.15,0,0.008490129,0.025,0,3.11,0.32,1.13,0.226,100,70,80,4000,1,0.5,0,0,0.6,0.003,0.002,0.003,0,0.003,0.015,0,0,-0.04805355,-0.00137208,0.003994478,0.002901343,0.001476931,0.003016005,0.002936066,3,3,3,3,3,3,4000,3999,3999,0.018356088,1.900290578,0.95
500,100,40,80,0.15,0,0.008490129,0.025,0.6,3.11,0.32,1.13,0.226,100,70,80,4000,1,0.5,0,0,0.6,0.018,0.02,0.002,0,0.012,0.048,0,0,0.650270536,0.598663096,0.673447253,0.676719301,0.78726112,0.794470724,0.794426595,3,2,2,1,1,1,4000,4000,3995,0.009591251,1.468126013,0.975
1000,100,40,80,0.15,0,0.008490129,0.025,0,3.11,0.32,1.13,0.226,150,70,80,4000,1,0.5,0,0,0.6,0.011,0.008,0.013,0.008,0.025,0.054,0,0,-0.006184572,0.004286185,-0.002385239,-0.002717705,0.004759221,0.002015108,0.00199216,5,5,5,5,5,5,3999,3998,3996.5,0.027467465,2.351264508,0.925
500,100,40,80,0.15,0,0.008490129,0.025,0.4,3.11,0.32,1.13,0.226,150,70,80,4000,1,0.5,0,0,0.6,0.028,0.04,0.01,0.012,0.036,0.084,0,0,0.398002598,0.403547248,0.350667851,0.358943136,0.487198849,0.457173106,0.457302991,5,5,5,3,3,2,3999,3999,4001.5,0.020633441,2.014026746,0.9375
